권역,펫샵명,전화번호,도로명주소,지번주소,우편번호,인허가일자,영업상태
충북,프리펫시티,043-262-9096,"충청북도 청주시 흥덕구 사직대로 **, 프리펫시티 (복대동)",충청북도 청주시 흥덕구 복대동 ***-* 프리펫시티,28641,2021-05-20,영업/정상
충북,묘하우스,,"충청북도 청주시 청원구 율량로 ***, ***호 (율량동)",충청북도 청주시 청원구 율량동 ****,28319,2021-08-26,영업/정상
충북,미스터브리더,,충청북도 청주시 서원구 남이면 청남로 ****-**,충청북도 청주시 서원구 남이면 척산리 ***,28182,2021-10-27,영업/정상
충북,청주강아지분양 고양이분양 도그마루,,"충청북도 청주시 서원구 모충로 **, ***~***호 (개신동)",충청북도 청주시 서원구 개신동 ***-*,28668,2021-12-13,영업/정상
충북,야옹아 멍멍해봐 강아지고양이 청주동남점,043-284-0049,"충청북도 청주시 상당구 월평로 ***, *층 (방서동)",충청북도 청주시 상당구 방서동 ***,28786,2022-03-14,영업/정상
충북,천년와산업,,충청북도 청주시 청원구 토성로 ***(정북동),충청북도 청주시 청원구 정북동 ***-*,28304,2022-03-24,영업/정상
충북,멍품,,충청북도 청주시 상당구 중고개로***번길 **(금천동),충청북도 청주시 상당구 금천동 ***-**,28726,2022-03-31,영업/정상
충북,햄토리 군단,,"충청북도 청주시 상당구 꽃산서로 *, ***호 (금천동)",충청북도 청주시 상당구 금천동 **-** ***호,28732,2022-06-24,영업/정상
충북,고양이샵,,"충청북도 청주시 상당구 성안로**번길 **, *층 (남주동)",충청북도 청주시 상당구 남주동 ***,28533,2022-08-01,영업/정상
충북,청주 강아지 분양 리몽드 퍼피 켄넬,,"충청북도 청주시 청원구 율량로 **, ***호 (주중동)",충청북도 청주시 청원구 주중동 *** ***호,28325,2022-09-21,영업/정상
충북,(주)우연컴퍼니,,"충청북도 청주시 청원구 충청대로 ***, *층 (율량동)",충청북도 청주시 청원구 율량동 ****,28333,2022-11-24,영업/정상
충북,햄스터라운지,,"충청북도 청주시 서원구 구룡산로 ***-*, *층 (수곡동)",충청북도 청주시 서원구 수곡동 **-**,28693,2023-03-28,영업/정상
충북,수려하개,,"충청북도 청주시 상당구 영운천로 ***, *층 (용정동)",충청북도 청주시 상당구 용정동 ***,28750,2023-04-25,영업/정상
충북,펫빌리지,,"충청북도 청주시 상당구 수암로 **, *층 (수동)",충청북도 청주시 상당구 수동 **-***,28507,2023-05-18,영업/정상
충북,다온 입양센터 청주점 강아지분양 고양이분양,,"충청북도 청주시 청원구 주성로 **-*, 주*동 (사천동)",충청북도 청주시 청원구 사천동 ***-*,28341,2023-07-27,영업/정상
충북,반려인,,충청북도 청주시 서원구 현도면 우록*길 **,충청북도 청주시 서원구 현도면 우록리 ***-*,28214,2024-01-09,영업/정상
충북,버드앤쥬샵,,충청북도 청주시 청원구 주중로***번길 *** (주중동),충청북도 청주시 청원구 주중동 ***-**,28307,2024-01-11,영업/정상
충북,유올펫 강아지고양이 청주점,,"충청북도 청주시 흥덕구 봉명로***번길 **, *층 (봉명동, 다세대주택)",충청북도 청주시 흥덕구 봉명동 ***-*,28557,2024-01-16,영업/정상
충북,청주강아지분양 고양이분양 퍼피댕 안심입양분양소 청주점,,"충청북도 청주시 서원구 무심서로***번길 *-*, *층 ***호 (모충동)",충청북도 청주시 서원구 모충동 ***,28673,2024-03-27,영업/정상
충북,피카쥬,,"충청북도 청주시 청원구 오창읍 *산단*로 **, *층 ***호",충청북도 청주시 청원구 오창읍 주성리 ***,28117,2024-05-01,영업/정상
충북,라라독(LaLaDOG) 프리미엄 청주강아지분양,,"충청북도 청주시 상당구 중고개로 ***, ***호 (용암동)",충청북도 청주시 상당구 용암동 ****,28808,2024-08-22,영업/정상
충북,청주강아지분양 애견입양 애견미용 바른펫,,"충청북도 청주시 흥덕구 대농로 **, ***호 (복대동)",충청북도 청주시 흥덕구 복대동 ***-*,28424,2024-09-02,영업/정상
충북,EUM COMPANY,043-273-5114,충청북도 청주시 서원구 남이면 청남로 ****-**,충청북도 청주시 서원구 남이면 외천리 ***,28185,2024-09-11,영업/정상
충북,캣플헤븐 청주오창점,,"충청북도 청주시 청원구 오창읍 과학산업*로 ***, *층 ***-***호 (오창반도유보라퍼스티지)",충청북도 청주시 청원구 오창읍 각리 ***-* 오창반도유보라퍼스티지,28125,2025-09-03,영업/정상
충북,펠롱펫,,충청북도 청주시 서원구 복대로 ** (개신동),충청북도 청주시 서원구 개신동 ***,28608,2025-09-25,영업/정상
충북,야옹아 멍멍해봐 비하점,043-237-0049,"충청북도 청주시 흥덕구 *순환로 ****, *층 (비하동)",충청북도 청주시 흥덕구 비하동 ***-**,28361,2025-11-28,영업/정상
광주,(주)우연컴퍼니,,전남광주통합특별시 목포시 영산로 **-* (명륜동),전남광주통합특별시 목포시 명륜동,58728,2023-01-09,영업/정상
광주,카페모퉁이,,전남광주통합특별시 목포시 번영로 ** (상동),전남광주통합특별시 목포시 상동 ****-*,58689,2023-11-08,영업/정상
광주,라라올라,,전남광주통합특별시 목포시 신흥로**번길 * (옥암동),전남광주통합특별시 목포시 옥암동 ***-**,58684,2024-08-26,영업/정상
광주,햄 별,,"전남광주통합특별시 목포시 비파로 ***, *층 (상동)",전남광주통합특별시 목포시 상동 ***-**,58660,2025-03-28,영업/정상
광주,씨아이임팩트,,"전남광주통합특별시 목포시 용당로 ***-*, *층 (용당동)",전남광주통합특별시 목포시 용당동 ****-**,58705,2025-04-07,영업/정상
광주,목포 강아지 고양이 분양 토리펫,,전남광주통합특별시 목포시 수문로 ** (죽동),전남광주통합특별시 목포시 죽동 **,58728,2025-11-27,영업/정상
광주,행복한 강아지,,전남광주통합특별시 목포시 수문로 **-* (죽동),전남광주통합특별시 목포시 죽동 *,,2008-08-20,영업/정상
광주,해피 애견,,전남광주통합특별시 목포시 산정로 ***(산정동),전남광주통합특별시 목포시 산정동 ****-**,58732,2008-08-22,영업/정상
광주,하얀강아지,,"전남광주통합특별시 목포시 비파로**번길 **, *층 (상동)",전남광주통합특별시 목포시 상동 ***-*,58691,2008-09-08,영업/정상
광주,고양이 마을,,전남광주통합특별시 목포시 하당로 *** (상동),전남광주통합특별시 목포시 상동 ***-*,,2009-04-29,영업/정상
광주,엔젤애견,,전남광주통합특별시 목포시 하당로 *** (상동),전남광주통합특별시 목포시 상동 ***-*,58660,2011-10-19,영업/정상
광주,서울아쿠아룸(이마트목포점),,전남광주통합특별시 목포시 옥암로 *** (옥암동),전남광주통합특별시 목포시 옥암동 ***-**,58657,2012-09-10,영업/정상
광주,(주)코스모스이펙트,,전남광주통합특별시 목포시 마인계터로**번길 * (죽동),전남광주통합특별시 목포시 죽동,58727,2019-08-09,영업/정상
광주,애견용품 할인매장,,"전남광주통합특별시 목포시 백년대로 ***, *층 (상동)",전남광주통합특별시 목포시 상동 ***-*,58690,2020-12-14,영업/정상
광주,야옹아 멍멍해봐,061-284-5454,전남광주통합특별시 목포시 하당로 *** (상동),전남광주통합특별시 목포시 상동 ***-*,58662,2022-04-29,영업/정상
광주,강아지탐험대,,전남광주통합특별시 여수시 문수로 *** (문수동),전남광주통합특별시 여수시 문수동 **-*,,2008-09-17,영업/정상
광주,돌비 가정 애견 농장,,전남광주통합특별시 여수시 돌산읍 돌산로 ***,전남광주통합특별시 여수시 돌산읍 금성리 ***-*,59777,2019-10-11,영업/정상
광주,댕 빌리지,,전남광주통합특별시 여수시 좌수영로 ***(광무동),전남광주통합특별시 여수시 광무동 ***-*,59717,2019-12-13,영업/정상
광주,퍼스트캣 여수점,,"전남광주통합특별시 여수시 신기남*길 **, *층 (신기동)",전남광주통합특별시 여수시 신기동 ***-*,59686,2022-05-17,영업/정상
광주,한강아쿠아 롯데마트 여천점,,"전남광주통합특별시 여수시 무선로 ***, 롯데마트 여천점 *층 (선원동)",전남광주통합특별시 여수시 선원동 ****-* 롯데마트 여천점,59640,2024-05-02,영업/정상
광주,패밀리캣,,"전남광주통합특별시 여수시 장성*길 **, *층 (안산동)",전남광주통합특별시 여수시 안산동 ***-**,59663,2024-09-20,영업/정상
광주,반려견,,"전남광주통합특별시 여수시 만성로 *, *층 (둔덕동)",전남광주통합특별시 여수시 둔덕동 ***-*,59697,2025-01-24,영업/정상
광주,캣그램 광주 고양이분양,,전남광주통합특별시 여수시 신기남*길 ** (신기동),전남광주통합특별시 여수시 신기동 ***-*,59686,2025-04-04,영업/정상
광주,레인보우 앵무,,전남광주통합특별시 여수시 율촌면 모래목길 *-*,전남광주통합특별시 여수시 율촌면 조화리 ***-*,59602,2023-04-19,영업/정상
광주,luscious pearl maltese,,"전남광주통합특별시 여수시 소라면 안심산길 ***, *층",전남광주통합특별시 여수시 소라면 죽림리 ***-**,59660,2023-05-11,영업/정상
광주,여수애견하우스,,전남광주통합특별시 여수시 쌍봉로 *** (둔덕동),전남광주통합특별시 여수시 둔덕동 ***-**,,2012-09-18,영업/정상
광주,서울아쿠아룸,,전남광주통합특별시 여수시 좌수영로 *** (오림동),전남광주통합특별시 여수시 오림동 ***-*,,2012-09-21,영업/정상
광주,꼬돌이냥,,전남광주통합특별시 순천시 낙안면 조정래길 ***-*,전남광주통합특별시 순천시 낙안면 이곡리 ***,57918,2022-05-11,영업/정상
광주,K9워킹독센터,,전남광주통합특별시 순천시 순천만길 ***(대룡동),전남광주통합특별시 순천시 대룡동 ***-**,58027,2022-04-26,영업/정상
광주,개좋다냥,,전남광주통합특별시 순천시 왕궁중앙길 **(조례동),전남광주통합특별시 순천시 조례동 ****-*,57970,2022-10-21,영업/정상
광주,반려견 2호점,,"전남광주통합특별시 순천시 비봉*길 *-**, *층 (조례동)",전남광주통합특별시 순천시 조례동 ****-*,57933,2025-05-23,영업/정상
광주,쥬디펫,,"전남광주통합특별시 순천시 장선배기*길 *, *층 (조례동)",전남광주통합특별시 순천시 조례동 ****-*,57968,2025-11-26,영업/정상
광주,냥글랜드,,"전남광주통합특별시 순천시 청사큰길 **, *층 *호 (저전동)",전남광주통합특별시 순천시 저전동 ***-** *호,57957,2025-12-16,영업/정상
광주,서울아쿠아룸(이마트 순천점),,전남광주통합특별시 순천시 팔마로 *** (덕암동),전남광주통합특별시 순천시 덕암동 ***,,2012-08-16,영업/정상
광주,서울아쿠아룸(홈플러스 순천점),,"전남광주통합특별시 순천시 신월큰길 ** (조례동, (홈플러스 순천점))",전남광주통합특별시 순천시 조례동 ***-*,57946,2012-08-16,영업/정상
광주,똥강아지애견,,"전남광주통합특별시 순천시 대석초등길 ** (연향동, 대중빌딩)",,57987,2016-05-25,영업/정상
광주,대성수족관,,"전남광주통합특별시 순천시 중앙로 ***-*, *층 (중앙동, 순천신경정신과)",전남광주통합특별시 순천시 중앙동 **-**,57941,2016-06-27,영업/정상
광주,둘리애견,061-752-5231,전남광주통합특별시 순천시 북문길 *** (매곡동),전남광주통합특별시 순천시 매곡동 **,57939,2026-02-25,영업/정상
광주,냥집사,,"전남광주통합특별시 순천시 행중길 **, *층 (행동)",전남광주통합특별시 순천시 행동 **,57941,2021-11-16,영업/정상
광주,Mr.독,,전남광주통합특별시 순천시 율산*길 *-** (연향동),전남광주통합특별시 순천시 연향동 ****-**,58003,2021-05-28,영업/정상
광주,에스티 비숑프리제,,"전남광주통합특별시 순천시 시민로 **, *층 (남내동)",전남광주통합특별시 순천시 남내동 *-* *층,57942,2021-05-18,영업/정상
광주,야옹아 멍멍해봐(조례호수점),,"전남광주통합특별시 순천시 왕지*길 *, 대서빌딩 (왕지동)",전남광주통합특별시 순천시 왕지동 ***-* 대서빌딩,57932,2020-12-31,영업/정상
광주,명견,,전남광주통합특별시 순천시 해룡면 선창길 **,전남광주통합특별시 순천시 해룡면 신대리 ***-*,58020,2020-11-06,영업/정상
광주,야옹아 멍멍해봐(신대점),,전남광주통합특별시 순천시 해룡면 신대*길 *,전남광주통합특별시 순천시 해룡면 신대리 ****-*,58011,2020-02-07,영업/정상
광주,별다방 야옹이,,"전남광주통합특별시 순천시 연향중앙상가길 **, J.C.B *층 (연향동)",전남광주통합특별시 순천시 연향동 ****-** J.C.B,57967,2019-04-09,영업/정상
광주,멍멍이랑 호호아줌마,,전남광주통합특별시 순천시 충효로 *** (조례동),전남광주통합특별시 순천시 조례동 ****,57966,2018-08-20,영업/정상
광주,광주애견경매장,,"전남광주통합특별시 나주시 남평읍 회재로 **, 남부토건(주)",전남광주통합특별시 나주시 남평읍 광이리 **-* 남부토건(주),58223,2019-10-31,영업/정상
광주,더펫,061-791-8977,"전남광주통합특별시 광양시 사동로 ***, *층 (마동)",전남광주통합특별시 광양시 마동 ****-*,57774,2018-10-04,영업/정상
광주,핑크 PET 살롱,061-792-1379,전남광주통합특별시 광양시 광영로 *** (광영동),전남광주통합특별시 광양시 광영동,57717,2015-02-25,영업/정상
광주,티아라 펫,061-761-6747,전남광주통합특별시 광양시 광양읍 인덕로 ****,전남광주통합특별시 광양시 광양읍 칠성리,57753,2014-08-11,영업/정상
광주,서울아쿠아룸(홈플러스 광양점),061-760-8000,전남광주통합특별시 광양시 항만**로 ** (중동),전남광주통합특별시 광양시 중동,57793,2012-08-23,영업/정상
광주,애견종합할인마트,1599-8387,전남광주통합특별시 광양시 시청로 ** (중동),전남광주통합특별시 광양시 중동,57786,2013-07-13,영업/정상
서울,펫나우,02-2135-4880,"서울특별시 관악구 호암로**가길 **, 명륜당독서실 ***호 (신림동)",서울특별시 관악구 신림동 ****-* 명륜당독서실,08812,2026-02-26,영업/정상
광주,애견가족,062-225-0303,전남광주통합특별시 동구 문화전당로**번길 **-* (불로동),전남광주통합특별시 동구 불로동 ***-*,61488,2011-01-07,영업/정상
광주,손금선애견세상,062-232-5684,전남광주통합특별시 동구 중앙로 *** (호남동),전남광주통합특별시 동구 호남동 **,,2008-10-30,영업/정상
광주,더 빛나개,,전남광주통합특별시 동구 학소로 ** (소태동),전남광주통합특별시 동구 소태동 ***-**,61502,2025-01-17,영업/정상
